time, number of rows, filesize (MB)
2024-02-08 05:13:13.985076, 3074041, 1402.5728
2024-02-08 05:15:13.757767, 3074119, 1402.609664
2024-02-08 05:17:14.741425, 3074210, 1402.650624
2024-02-08 05:19:13.725580, 3074288, 1402.687488
2024-02-08 05:21:14.146705, 3074385, 1402.728448
2024-02-08 05:23:13.448548, 3074497, 1402.781696
2024-02-08 05:25:14.205959, 3074612, 1402.834944
2024-02-08 05:27:14.057223, 3074745, 1402.892288
2024-02-08 05:29:13.797315, 3074892, 1402.96192
2024-02-08 05:31:14.418709, 3075049, 1403.031552
2024-02-08 05:33:13.513388, 3075224, 1403.117568
2024-02-08 05:35:14.291077, 3075419, 1403.203584
2024-02-08 05:37:13.677524, 3075622, 1403.297792
2024-02-08 05:39:14.199366, 3075828, 1403.392
2024-02-08 05:41:13.575115, 3076048, 1403.490304
2024-02-08 05:43:14.620557, 3076275, 1403.592704
2024-02-08 05:45:14.074770, 3076518, 1403.703296
2024-02-08 05:47:13.920347, 3076777, 1403.82208
2024-02-08 05:49:13.712160, 3077036, 1403.940864
2024-02-08 05:51:13.184536, 3077312, 1404.06784
2024-02-08 05:53:13.932578, 3077624, 1404.207104
2024-02-08 05:55:13.147006, 3077968, 1404.362752
2024-02-08 05:57:14.609397, 3078340, 1404.534784
2024-02-08 05:59:14.265171, 3078759, 1404.727296
2024-02-08 06:01:14.932341, 3079259, 1404.956672
2024-02-08 06:03:13.278714, 3079839, 1405.218816
2024-02-08 06:05:13.564612, 3080478, 1405.509632
2024-02-08 06:07:13.874416, 3081146, 1405.816832
2024-02-08 06:09:14.148667, 3081845, 1406.13632
2024-02-08 06:11:14.707599, 3082569, 1406.468096
2024-02-08 06:13:14.531656, 3083331, 1406.81216
2024-02-08 06:15:13.828642, 3084156, 1407.188992
2024-02-08 06:17:14.129656, 3085030, 1407.5904
2024-02-08 06:19:13.566699, 3085937, 1408.004096
2024-02-08 06:21:13.901670, 3086880, 1408.434176
2024-02-08 06:23:13.555357, 3087861, 1408.88064
2024-02-08 06:25:13.959451, 3088887, 1409.35168
2024-02-08 06:27:14.312117, 3089964, 1409.839104
2024-02-08 06:29:13.668361, 3091071, 1410.342912
2024-02-08 06:31:13.990171, 3092212, 1410.8672
2024-02-08 06:33:09.785666, 3093423, 1411.42016
2024-02-08 06:35:14.467913, 3094859, 1412.07552
2024-02-08 06:37:13.991191, 3096153, 1412.665344
2024-02-08 06:39:14.399024, 3097444, 1413.251072
2024-02-08 06:41:14.615389, 3098760, 1413.85728
2024-02-08 06:43:14.339918, 3100124, 1414.475776
2024-02-08 06:45:14.007607, 3101548, 1415.12704
2024-02-08 06:47:13.679531, 3103048, 1415.811072
2024-02-08 06:49:13.448938, 3104583, 1416.515584
2024-02-08 06:51:14.491450, 3106133, 1417.220096
2024-02-08 06:53:14.401716, 3107717, 1417.945088
2024-02-08 06:55:15.116767, 3109341, 1418.682368
2024-02-08 06:57:14.255962, 3110993, 1419.440128
2024-02-08 06:59:13.901301, 3112687, 1420.210176
2024-02-08 07:01:14.252353, 3114416, 1421.000704
2024-02-08 07:03:14.009102, 3116194, 1421.811712
2024-02-08 07:05:14.036222, 3117995, 1422.635008
2024-02-08 07:07:15.168165, 3119873, 1423.491072
2024-02-08 07:09:14.224923, 3121777, 1424.359424
2024-02-08 07:11:14.240295, 3123714, 1425.24416
2024-02-08 07:13:14.067136, 3125676, 1426.137088
2024-02-08 07:15:14.658232, 3127673, 1427.050496
2024-02-08 07:17:15.516166, 3129719, 1427.980288
2024-02-08 07:19:13.224212, 3131769, 1428.918272
2024-02-08 07:21:14.275167, 3133865, 1429.876736
2024-02-08 07:23:14.658061, 3136013, 1430.85568
2024-02-08 07:25:13.311016, 3138189, 1431.851008
2024-02-08 07:27:14.135122, 3140424, 1432.870912
2024-02-08 07:29:15.030093, 3142719, 1433.915392
2024-02-08 07:31:14.741387, 3145050, 1434.980352
2024-02-08 07:33:15.007467, 3147403, 1436.053504
2024-02-08 07:35:14.206372, 3149791, 1437.147136
2024-02-08 07:37:14.028754, 3152237, 1438.257152
2024-02-08 07:39:15.249484, 3154679, 1439.37536
2024-02-08 07:41:14.322155, 3157147, 1440.50176
2024-02-08 07:43:14.462163, 3159628, 1441.636352
2024-02-08 07:45:15.714899, 3162146, 1442.779136
2024-02-08 07:47:15.510657, 3164720, 1443.954688
2024-02-08 07:49:15.688569, 3167300, 1445.134336
2024-02-08 07:51:16.287869, 3169908, 1446.326272
2024-02-08 07:53:14.026456, 3172510, 1447.514112
2024-02-08 07:55:15.581996, 3175108, 1448.701952
2024-02-08 07:57:14.905804, 3177720, 1449.889792
2024-02-08 07:59:15.164226, 3180335, 1451.081728
2024-02-08 08:01:15.891363, 3182943, 1452.273664
2024-02-08 08:03:14.981646, 3185571, 1453.473792
2024-02-08 08:05:15.258874, 3188176, 1454.665728
2024-02-08 08:07:15.378581, 3190803, 1455.857664
2024-02-08 08:09:15.114387, 3193431, 1457.057792
2024-02-08 08:11:15.670423, 3196051, 1458.25792
2024-02-08 08:13:15.819192, 3198659, 1459.44576
2024-02-08 08:15:15.021710, 3201230, 1460.621312
2024-02-08 08:17:16.014988, 3203777, 1461.78048
2024-02-08 08:19:14.464544, 3206285, 1462.923264
2024-02-08 08:21:15.803588, 3208741, 1464.045568
2024-02-08 08:23:16.051121, 3211129, 1465.135104
2024-02-08 08:25:15.317563, 3213444, 1466.187776
2024-02-08 08:27:15.353944, 3215694, 1467.215872
2024-02-08 08:29:15.274643, 3217858, 1468.207104
2024-02-08 08:31:15.146542, 3219972, 1469.169664
2024-02-08 08:33:15.444202, 3221751, 1469.980672
2024-02-08 08:35:14.072923, 3223781, 1470.910464
2024-02-08 08:37:16.281753, 3225770, 1471.81568
2024-02-08 08:39:16.613657, 3227685, 1472.692224
2024-02-08 08:41:16.606089, 3229557, 1473.544192
2024-02-08 08:43:14.952013, 3231419, 1474.39616
2024-02-08 08:45:16.679219, 3233234, 1475.223552
2024-02-08 08:47:16.054127, 3235024, 1476.038656
2024-02-08 08:49:15.606830, 3236781, 1476.845568
2024-02-08 08:51:15.208854, 3238513, 1477.632
2024-02-08 08:53:15.261134, 3239723, 1478.18496
2024-02-08 08:55:15.863310, 3241391, 1478.946816
2024-02-08 08:57:16.060470, 3243019, 1479.692288
2024-02-08 08:59:16.460611, 3244634, 1480.425472
2024-02-08 09:01:15.093933, 3246230, 1481.15456
2024-02-08 09:03:15.555611, 3247810, 1481.875456
2024-02-08 09:05:16.126837, 3249366, 1482.58816
2024-02-08 09:07:40.774123, 3250914, 1483.292672
2024-02-08 09:09:41.289429, 3252221, 1483.886592
2024-02-08 09:11:39.878302, 3253725, 1484.57472
2024-02-08 09:13:40.964202, 3255200, 1485.246464
2024-02-08 09:15:39.884155, 3256665, 1485.918208
2024-02-08 09:17:40.781114, 3258105, 1486.573568
2024-02-08 09:19:41.440208, 3259508, 1487.21664
2024-02-08 09:21:39.589522, 3260299, 1487.577088
2024-02-08 09:23:40.444136, 3261672, 1488.19968
2024-02-08 09:25:40.053706, 3263031, 1488.822272
2024-02-08 09:27:40.164050, 3264378, 1489.436672
2024-02-08 09:29:41.087852, 3265687, 1490.034688
2024-02-08 09:31:39.845319, 3266969, 1490.620416
2024-02-08 09:33:40.070462, 3268250, 1491.202048
2024-02-08 09:35:39.226301, 3269510, 1491.779584
2024-02-08 09:37:41.288474, 3270765, 1492.353024
2024-02-08 09:39:41.249197, 3272014, 1492.922368
2024-02-08 09:41:40.376265, 3273073, 1493.405696
2024-02-08 09:43:41.168831, 3274295, 1493.962752
2024-02-08 09:45:40.467821, 3275510, 1494.519808
2024-02-08 09:47:40.059863, 3276728, 1495.072768
2024-02-08 09:49:40.922514, 3277949, 1495.629824
2024-02-08 09:51:40.315276, 3279185, 1496.195072
2024-02-08 09:53:39.729411, 3280411, 1496.752128
2024-02-08 09:55:40.408596, 3281623, 1497.309184
2024-02-08 09:57:40.336805, 3282830, 1497.858048
2024-02-08 09:59:40.900409, 3284053, 1498.415104
2024-02-08 10:01:40.779543, 3285266, 1498.97216
2024-02-08 10:03:40.580049, 3286482, 1499.52512
2024-02-08 10:05:40.879913, 3287690, 1500.073984
2024-02-08 10:07:40.834218, 3288924, 1500.639232
2024-02-08 10:09:41.585762, 3290161, 1501.20448
2024-02-08 10:11:40.226435, 3291388, 1501.765632
2024-02-08 10:13:40.427908, 3292598, 1502.314496
2024-02-08 10:15:41.664049, 3293807, 1502.867456
2024-02-08 10:17:40.663299, 3295025, 1503.424512
2024-02-08 10:19:40.506711, 3296220, 1503.96928
2024-02-08 10:21:40.527132, 3297422, 1504.514048
2024-02-08 10:23:41.554984, 3298621, 1505.067008
2024-02-08 10:25:41.405802, 3299817, 1505.611776
2024-02-08 10:27:41.751583, 3301008, 1506.156544
2024-02-08 10:29:42.041822, 3302193, 1506.697216
2024-02-08 10:31:40.300604, 3303370, 1507.229696
2024-02-08 10:33:40.524499, 3304547, 1507.770368
2024-02-08 10:35:40.278881, 3305717, 1508.302848
2024-02-08 10:37:41.324251, 3306902, 1508.84352
2024-02-08 10:39:40.636250, 3308091, 1509.388288
2024-02-08 10:41:41.462747, 3309282, 1509.92896
2024-02-08 10:43:40.783672, 3310475, 1510.477824
2024-02-08 10:45:42.059423, 3311666, 1511.018496
2024-02-08 10:47:42.051386, 3312864, 1511.563264
2024-02-08 10:49:40.083635, 3314050, 1512.108032
2024-02-08 10:51:41.996878, 3315231, 1512.644608
2024-02-08 10:53:40.084119, 3316404, 1513.181184
2024-02-08 10:55:41.726277, 3317586, 1513.721856
2024-02-08 10:57:42.441186, 3318771, 1514.262528
2024-02-08 10:59:41.171607, 3319948, 1514.795008
2024-02-08 11:01:40.475733, 3321132, 1515.339776
2024-02-08 11:03:41.178876, 3322320, 1515.880448
2024-02-08 11:05:41.802762, 3323509, 1516.425216
2024-02-08 11:07:41.824086, 3324725, 1516.978176
2024-02-08 11:09:40.154629, 3325941, 1517.531136
2024-02-08 11:11:42.203868, 3327166, 1518.092288
2024-02-08 11:13:41.597566, 3328387, 1518.649344
2024-02-08 11:15:42.803133, 3329592, 1519.198208
2024-02-08 11:17:41.084791, 3330774, 1519.73888
2024-02-08 11:19:41.398311, 3331780, 1520.197632
2024-02-08 11:21:42.100863, 3332949, 1520.730112
2024-02-08 11:23:41.794144, 3334111, 1521.262592
2024-02-08 11:25:41.010389, 3335268, 1521.790976
2024-02-08 11:27:41.966792, 3336436, 1522.323456
2024-02-08 11:29:41.586557, 3337616, 1522.860032
2024-02-08 11:31:42.014972, 3338804, 1523.400704
2024-02-08 11:33:41.467733, 3339979, 1523.941376
2024-02-08 11:35:42.037858, 3341151, 1524.473856
2024-02-08 11:37:41.706984, 3342317, 1525.006336
2024-02-08 11:39:41.433576, 3343472, 1525.53472
2024-02-08 11:41:41.151584, 3344626, 1526.059008
2024-02-08 11:43:41.818157, 3345791, 1526.591488
2024-02-08 11:45:41.202970, 3346968, 1527.13216
2024-02-08 11:47:41.420232, 3348140, 1527.66464
2024-02-08 11:49:41.757316, 3349312, 1528.201216
2024-02-08 11:51:41.349424, 3350492, 1528.737792
2024-02-08 11:53:41.777507, 3351652, 1529.266176
2024-02-08 11:55:41.155458, 3352797, 1529.790464
2024-02-08 11:57:40.765844, 3353944, 1530.314752
2024-02-08 11:59:41.898067, 3355086, 1530.834944
2024-02-08 12:01:42.588528, 3356230, 1531.359232
2024-02-08 12:03:41.764559, 3357373, 1531.879424
2024-02-08 12:05:43.085805, 3358510, 1532.39552
2024-02-08 12:07:41.106084, 3359643, 1532.915712
2024-02-08 12:09:41.722818, 3360777, 1533.431808
2024-02-08 12:11:42.231077, 3361931, 1533.956096
2024-02-08 12:13:40.802438, 3363086, 1534.48448
2024-02-08 12:15:42.369589, 3364239, 1535.012864
2024-02-08 12:17:42.594076, 3365408, 1535.545344
2024-02-08 12:19:42.317675, 3366576, 1536.077824
2024-02-08 12:21:42.302400, 3367765, 1536.618496
2024-02-08 12:23:42.397961, 3368968, 1537.171456
2024-02-08 12:25:41.913819, 3370172, 1537.72032
2024-02-08 12:27:41.601835, 3371374, 1538.265088
2024-02-08 12:29:42.601300, 3372576, 1538.818048
2024-02-08 12:31:42.787984, 3373788, 1539.371008
2024-02-08 12:33:42.271675, 3374999, 1539.923968
2024-02-08 12:35:41.927897, 3376208, 1540.472832
2024-02-08 12:37:42.769189, 3377426, 1541.029888
2024-02-08 12:39:42.133632, 3378639, 1541.586944
2024-02-08 12:41:43.168706, 3379848, 1542.135808
2024-02-08 12:43:43.800848, 3381052, 1542.684672
2024-02-08 12:45:42.159226, 3382271, 1543.241728
2024-02-08 12:47:42.697553, 3383497, 1543.798784
2024-02-08 12:49:42.524681, 3384722, 1544.359936
2024-02-08 12:51:42.881020, 3385955, 1544.921088
2024-02-08 12:53:42.399234, 3387191, 1545.486336
2024-02-08 12:55:41.633756, 3388443, 1546.059776
2024-02-08 12:57:42.817464, 3389717, 1546.637312
2024-02-08 12:59:41.582394, 3390992, 1547.22304
2024-02-08 13:01:39.419410, 3392284, 1547.812864
2024-02-08 13:03:41.783352, 3393599, 1548.41088
2024-02-08 13:05:42.438032, 3394925, 1549.017088
2024-02-08 13:07:42.072349, 3396258, 1549.623296
2024-02-08 13:09:42.359470, 3397578, 1550.229504
2024-02-08 13:11:42.645948, 3398907, 1550.835712
2024-02-08 13:13:42.910668, 3400229, 1551.433728
2024-02-08 13:15:43.039133, 3401544, 1552.039936
2024-02-08 13:17:41.704395, 3402873, 1552.642048
2024-02-08 13:19:43.132944, 3404204, 1553.252352
2024-02-08 13:21:41.880682, 3405543, 1553.862656
2024-02-08 13:23:42.709971, 3406872, 1554.468864
2024-02-08 13:25:43.064037, 3408193, 1555.070976
2024-02-08 13:27:43.960865, 3409528, 1555.68128
2024-02-08 13:29:43.148476, 3410889, 1556.303872
2024-02-08 13:31:42.304055, 3412269, 1556.93056
2024-02-08 13:33:41.332202, 3413648, 1557.561344
2024-02-08 13:35:42.194279, 3415032, 1558.192128
2024-02-08 13:37:42.128689, 3416436, 1558.831104
2024-02-08 13:39:43.010418, 3417823, 1559.465984
2024-02-08 13:41:42.352325, 3419247, 1560.117248
2024-02-08 13:43:42.929499, 3420692, 1560.776704
2024-02-08 13:45:42.104638, 3422145, 1561.440256
2024-02-08 13:47:42.747673, 3423405, 1562.017792
2024-02-08 13:49:43.377140, 3424907, 1562.697728
2024-02-08 13:51:42.633389, 3426419, 1563.389952
2024-02-08 13:53:42.343571, 3427924, 1564.07808
2024-02-08 13:55:43.107733, 3429419, 1564.758016
2024-02-08 13:57:43.647348, 3430975, 1565.47072
2024-02-08 13:59:42.477501, 3432561, 1566.191616
2024-02-08 14:01:44.201821, 3434210, 1566.94528
2024-02-08 14:03:43.975247, 3435901, 1567.715328
2024-02-08 14:05:43.104971, 3437639, 1568.509952
2024-02-08 14:07:42.957072, 3439471, 1569.345536
2024-02-08 14:09:42.814498, 3441321, 1570.185216
2024-02-08 14:11:43.860319, 3443220, 1571.053568
2024-02-08 14:13:42.968128, 3445125, 1571.92192
2024-02-08 14:15:42.510056, 3447063, 1572.806656
2024-02-08 14:17:42.687706, 3449051, 1573.715968
2024-02-08 14:19:42.815577, 3451042, 1574.621184
2024-02-08 14:21:43.220373, 3453071, 1575.54688
2024-02-08 14:23:43.497774, 3455074, 1576.456192
2024-02-08 14:25:41.634455, 3457090, 1577.377792
2024-02-08 14:27:42.979660, 3459169, 1578.328064
2024-02-08 14:29:44.337699, 3461276, 1579.282432
2024-02-08 14:31:43.500495, 3463424, 1580.265472
2024-02-08 14:33:41.788971, 3465588, 1581.252608
2024-02-08 14:35:43.930741, 3467752, 1582.235648
2024-02-08 14:37:43.122427, 3469992, 1583.259648
2024-02-08 14:39:43.974680, 3472264, 1584.295936
2024-02-08 14:41:43.906855, 3474574, 1585.348608
2024-02-08 14:43:42.652778, 3476904, 1586.413568
2024-02-08 14:45:43.731945, 3479225, 1587.474432
2024-02-08 14:47:44.349880, 3481552, 1588.535296
2024-02-08 14:49:43.485052, 3483867, 1589.587968
2024-02-08 14:51:43.992837, 3486182, 1590.648832
2024-02-08 14:53:44.980137, 3488486, 1591.701504
2024-02-08 14:55:43.688271, 3490734, 1592.721408
2024-02-08 14:57:43.109872, 3492946, 1593.73312
2024-02-08 14:59:43.873069, 3495141, 1594.73664
2024-02-08 15:01:43.599957, 3497338, 1595.74016
2024-02-08 15:03:44.132836, 3499560, 1596.751872
2024-02-08 15:05:43.035079, 3501776, 1597.763584
2024-02-08 15:07:43.147884, 3504017, 1598.787584
2024-02-08 15:09:44.070863, 3506227, 1599.7952
2024-02-08 15:11:42.491570, 3508427, 1600.79872
2024-02-08 15:13:43.570390, 3510604, 1601.794048
2024-02-08 15:15:43.549633, 3512783, 1602.78528
2024-02-08 15:17:42.789471, 3514987, 1603.792896
2024-02-08 15:19:43.883336, 3517188, 1604.796416
2024-02-08 15:21:44.550439, 3519377, 1605.791744
2024-02-08 15:23:44.975838, 3521545, 1606.782976
2024-02-08 15:25:43.586447, 3523707, 1607.770112
2024-02-08 15:27:43.614935, 3525851, 1608.749056
2024-02-08 15:29:38.159007, 3527955, 1609.711616
2024-02-08 15:31:37.424403, 3530370, 1610.81344
2024-02-08 15:33:37.318452, 3532801, 1611.923456
2024-02-08 15:35:44.535987, 3535217, 1613.021184
2024-02-08 15:37:42.740451, 3537355, 1614.000128
2024-02-08 15:39:43.550091, 3539500, 1614.979072
2024-02-08 15:41:44.965343, 3541668, 1615.966208
2024-02-08 15:43:45.328455, 3543823, 1616.953344
2024-02-08 15:45:44.440091, 3545975, 1617.936384
2024-02-08 15:47:44.046906, 3548127, 1618.915328
2024-02-08 15:49:43.093791, 3550259, 1619.890176
2024-02-08 15:51:45.138151, 3552397, 1620.865024
2024-02-08 15:53:44.217462, 3554523, 1621.835776
2024-02-08 15:55:44.596575, 3556652, 1622.806528
2024-02-08 15:57:44.856284, 3558796, 1623.785472
2024-02-08 15:59:45.011133, 3560922, 1624.756224
2024-02-08 16:01:43.375318, 3563035, 1625.718784
2024-02-08 16:03:45.175809, 3565108, 1626.669056
2024-02-08 16:05:43.139792, 3567165, 1627.602944
2024-02-08 16:07:44.733142, 3569227, 1628.545024
2024-02-08 16:09:43.315499, 3571273, 1629.478912
2024-02-08 16:11:44.478259, 3573298, 1630.404608
2024-02-08 16:13:44.410572, 3575301, 1631.318016
2024-02-08 16:15:45.280784, 3577292, 1632.223232
2024-02-08 16:17:44.584291, 3579260, 1633.124352
2024-02-08 16:19:46.251048, 3581210, 1634.01728
2024-02-08 16:21:45.023077, 3583167, 1634.906112
2024-02-08 16:23:44.702205, 3585117, 1635.79904
2024-02-08 16:25:43.509411, 3587039, 1636.671488
2024-02-08 16:27:43.958140, 3588928, 1637.535744
2024-02-08 16:29:44.752425, 3590797, 1638.391808
2024-02-08 16:31:43.936217, 3592656, 1639.23968
2024-02-08 16:33:44.945200, 3594518, 1640.087552
2024-02-08 16:35:44.405609, 3596383, 1640.93952
2024-02-08 16:37:45.198194, 3598224, 1641.7792
2024-02-08 16:39:44.592918, 3600049, 1642.610688
2024-02-08 16:41:45.241026, 3601863, 1643.43808
2024-02-08 16:43:44.596469, 3603682, 1644.273664
2024-02-08 16:45:44.135015, 3605499, 1645.09696
2024-02-08 16:47:44.373815, 3607298, 1645.920256
2024-02-08 16:50:24.658020, 3609068, 1646.727168
2024-02-08 16:52:21.305995, 3610798, 1647.517696
2024-02-08 16:54:26.613986, 3612753, 1648.406528
2024-02-08 16:56:26.375344, 3614464, 1649.19296
2024-02-08 16:58:28.484270, 3616161, 1649.963008
2024-02-08 17:00:26.643071, 3617844, 1650.733056
2024-02-08 17:02:26.253018, 3619517, 1651.494912
2024-02-08 17:04:25.988142, 3621178, 1652.256768
2024-02-08 17:06:27.036197, 3622845, 1653.014528
2024-02-08 17:08:27.205780, 3624515, 1653.776384
2024-02-08 17:10:26.355094, 3626142, 1654.51776
2024-02-08 17:12:26.792855, 3627750, 1655.25504
2024-02-08 17:14:26.101011, 3629335, 1655.975936
2024-02-08 17:16:27.529357, 3630915, 1656.696832
2024-02-08 17:18:26.209366, 3632483, 1657.413632
2024-02-08 17:20:26.750807, 3634027, 1658.118144
2024-02-08 17:22:27.401371, 3635561, 1658.81856
2024-02-08 17:24:27.322549, 3637056, 1659.502592
2024-02-08 17:26:27.823169, 3638532, 1660.174336
2024-02-08 17:28:27.497206, 3639990, 1660.841984
2024-02-08 17:30:27.002227, 3641427, 1661.493248
2024-02-08 17:32:27.306154, 3642827, 1662.13632
2024-02-08 17:34:27.456762, 3644216, 1662.767104
2024-02-08 17:36:27.723425, 3645613, 1663.410176
2024-02-08 17:38:28.135659, 3647002, 1664.04096
2024-02-08 17:40:27.739510, 3648377, 1664.667648
2024-02-08 17:42:25.685607, 3649736, 1665.29024
2024-02-08 17:44:28.550605, 3651098, 1665.908736
2024-02-08 17:46:26.690579, 3652441, 1666.523136
2024-02-08 17:48:27.096852, 3653778, 1667.129344
2024-02-08 17:50:27.610602, 3655122, 1667.739648
2024-02-08 17:52:27.969741, 3656470, 1668.358144
2024-02-08 17:54:27.177169, 3657787, 1668.95616
2024-02-08 17:56:27.897078, 3659081, 1669.55008
2024-02-08 17:58:28.157210, 3660372, 1670.135808
2024-02-08 18:00:27.891114, 3661637, 1670.713344
2024-02-08 18:02:28.464876, 3662846, 1671.266304
2024-02-08 18:04:27.470877, 3664052, 1671.815168
2024-02-08 18:06:27.256168, 3665276, 1672.37632
2024-02-08 18:08:28.035544, 3666500, 1672.933376
2024-02-08 18:10:27.647942, 3667723, 1673.490432
2024-02-08 18:12:28.618934, 3668925, 1674.043392
2024-02-08 18:14:27.735719, 3670099, 1674.575872
2024-02-08 18:16:28.686819, 3671249, 1675.10016
2024-02-08 18:18:28.433357, 3672388, 1675.620352
2024-02-08 18:20:26.797026, 3673523, 1676.140544
2024-02-08 18:22:28.635374, 3674662, 1676.660736
2024-02-08 18:24:26.860099, 3675785, 1677.172736
2024-02-08 18:26:27.659653, 3676864, 1677.664256
2024-02-08 18:28:27.301087, 3677941, 1678.155776
2024-02-08 18:30:28.097993, 3678999, 1678.639104
2024-02-08 18:32:27.287812, 3680047, 1679.11424
2024-02-08 18:34:28.821908, 3681073, 1679.58528
2024-02-08 18:36:28.731304, 3682074, 1680.044032
2024-02-08 18:38:28.328930, 3683057, 1680.490496
2024-02-08 18:40:29.007907, 3684018, 1680.928768
2024-02-08 18:42:27.824583, 3684962, 1681.362944
2024-02-08 18:44:27.936474, 3685886, 1681.780736
2024-02-08 18:46:28.159023, 3686813, 1682.202624
2024-02-08 18:48:28.239306, 3687740, 1682.628608
2024-02-08 18:50:27.427408, 3688658, 1683.0464
2024-02-08 18:52:27.075161, 3689586, 1683.468288
2024-02-08 18:54:27.608207, 3690508, 1683.890176
2024-02-08 18:56:28.869088, 3691432, 1684.312064
2024-02-08 18:58:29.400301, 3692354, 1684.733952
2024-02-08 19:00:27.827670, 3693261, 1685.147648
2024-02-08 19:02:27.710592, 3694151, 1685.557248
2024-02-08 19:04:26.688382, 3695047, 1685.962752
2024-02-08 19:06:27.954042, 3695938, 1686.368256
2024-02-08 19:08:28.381626, 3696818, 1686.769664
2024-02-08 19:10:28.701444, 3697680, 1687.166976
2024-02-08 19:12:28.633981, 3698523, 1687.547904
2024-02-08 19:14:28.132933, 3699370, 1687.937024
2024-02-08 19:16:26.532778, 3700216, 1688.322048
2024-02-08 19:18:28.125149, 3701050, 1688.702976
2024-02-08 19:20:27.878799, 3701761, 1689.02656
